age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,7,1,6,0,1,0,0,150,10,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
31,6,1,7,0,0,0,1,3643,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
27,9,0,5,0,0,0,1,1105,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,1
38,6,1,7,0,1,1,1,11,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
37,9,0,6,0,0,1,1,553,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
50,11,1,4,0,0,0,0,90,1,999,0,1,1.4,93.91799999999999,-42.7,4.966,5228.1,0
60,6,0,7,0,1,0,0,202,6,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
50,6,0,7,0,0,0,1,73,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
34,9,0,5,0,0,0,1,127,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
45,9,1,3,0,0,1,1,268,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
39,10,0,7,0,1,0,1,199,1,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
36,11,1,3,0,0,0,0,166,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
34,5,1,5,0,1,0,1,838,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,1
31,11,0,5,0,1,0,1,829,1,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
27,4,0,6,0,1,0,0,104,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
35,11,1,3,0,1,0,0,312,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
50,6,1,6,0,0,0,1,146,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
53,5,1,6,0,1,0,1,313,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
27,11,1,2,0,1,0,1,88,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
57,2,1,6,0,0,0,1,388,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37,11,1,4,0,0,0,1,136,5,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
59,6,1,3,0,0,0,0,24,16,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
49,2,1,7,0,0,0,0,565,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
32,5,1,5,0,0,1,1,256,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
34,1,1,4,0,1,0,1,218,4,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
25,7,0,6,0,0,0,0,199,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
45,11,1,4,0,1,1,0,207,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
34,11,1,3,0,0,0,0,651,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
29,9,0,6,0,0,0,0,247,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
53,11,1,1,0,1,0,1,386,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
29,6,0,7,0,1,0,1,239,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
39,2,1,2,0,0,0,1,183,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,9,0,5,0,1,0,1,164,1,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
27,10,0,6,0,1,0,1,104,1,6,1,2,-1.8,93.369,-34.8,0.652,5008.7,1
55,1,1,4,0,1,0,1,156,1,999,0,1,-3.4,92.431,-26.9,0.728,5017.5,0
32,10,1,5,0,0,0,1,55,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
54,9,1,7,0,1,0,1,103,4,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
39,1,1,6,0,1,0,1,74,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
43,6,0,7,0,0,0,0,644,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
41,11,0,2,0,1,0,0,122,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
26,9,1,5,0,0,1,1,112,1,999,1,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0
52,6,1,7,0,1,1,1,203,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
44,9,1,6,0,0,0,1,96,2,4,1,2,-2.9,92.20100000000001,-31.4,0.879,5076.2,0
38,11,1,4,0,0,0,1,145,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
42,10,1,6,0,0,0,1,122,1,999,1,0,-2.9,92.963,-40.8,1.099,5076.2,0
44,9,1,6,0,0,0,1,135,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
27,9,0,3,0,1,0,0,195,4,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
28,5,1,6,0,0,0,0,771,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
47,2,1,6,0,1,0,1,232,2,999,0,1,-2.9,92.20100000000001,-31.4,0.843,5076.2,1
34,10,1,5,0,1,0,1,206,6,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
55,11,0,2,0,1,1,1,163,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
34,11,1,4,0,1,0,0,513,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
25,9,0,6,0,0,0,0,103,3,999,0,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0
31,6,0,7,0,1,0,1,150,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
35,9,1,5,0,1,0,1,393,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
50,5,1,6,0,0,0,1,718,4,999,3,0,-1.1,94.199,-37.5,0.878,4963.6,0
22,11,0,4,0,0,0,1,106,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
48,0,1,2,0,0,0,0,375,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
35,11,1,2,0,0,0,0,36,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,6,1,7,0,1,0,1,107,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
50,11,1,2,0,1,1,0,234,3,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
25,4,0,5,0,1,0,1,112,1,999,1,0,-2.9,92.469,-33.6,1.044,5076.2,0
51,8,0,6,0,1,0,0,231,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32,4,0,5,0,1,0,0,107,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
59,5,1,6,0,1,0,1,646,3,6,1,2,-3.0,92.713,-33.0,0.7,5023.5,0
37,11,1,4,0,0,0,1,138,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
40,11,1,2,0,0,0,1,181,1,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
26,6,0,7,0,1,0,0,605,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
32,9,1,5,0,0,0,1,84,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
33,5,0,6,0,1,1,1,1176,1,999,0,1,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1
35,7,1,2,0,0,0,0,140,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
32,4,0,6,0,1,0,0,209,12,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
35,9,1,5,0,0,0,1,356,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
31,6,0,6,0,1,0,1,984,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
38,11,1,4,0,0,0,0,693,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
30,4,0,5,0,0,0,1,592,3,999,1,0,-1.7,94.027,-38.3,0.899,4991.6,1
32,10,1,5,0,1,0,0,628,2,999,0,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,1
44,11,1,4,0,0,0,1,556,3,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
35,9,0,6,0,1,0,1,673,8,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
48,11,1,4,0,0,0,0,454,4,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
52,3,1,6,0,0,0,1,172,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
41,11,1,4,0,1,1,1,198,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
65,2,1,2,0,0,0,1,89,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
43,10,0,5,0,0,0,1,122,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
40,11,1,7,0,0,1,1,80,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
30,9,1,6,0,0,0,1,70,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
66,3,0,5,0,0,0,1,211,1,999,1,0,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0
44,10,0,5,0,0,0,0,20,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,0
35,9,1,5,0,1,1,0,172,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
57,5,1,6,0,0,0,1,338,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
26,11,0,3,0,0,0,0,83,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
39,1,1,6,0,1,0,0,72,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
45,10,1,3,0,0,0,0,173,10,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
35,6,0,7,0,1,0,1,192,2,999,1,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
42,2,1,6,0,0,0,1,90,4,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
36,9,0,6,0,0,0,1,146,1,999,1,0,-3.4,92.431,-26.9,0.742,5017.5,0
46,9,0,6,0,0,1,1,195,1,999,0,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
35,7,1,6,0,1,0,1,192,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
24,9,0,5,0,1,0,1,145,4,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
50,6,1,6,0,1,0,1,204,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
36,9,0,6,0,0,0,1,67,6,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,6,0,7,0,0,0,0,206,1,999,0,1,1.4,93.91799999999999,-42.7,4.966,5228.1,0
57,11,1,2,0,1,0,1,769,3,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
42,11,1,2,0,0,0,0,110,4,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
31,11,0,6,0,0,0,1,35,3,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
41,9,0,1,0,1,1,0,1111,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
25,11,1,2,0,0,0,1,114,2,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
58,11,1,2,0,1,0,0,48,6,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33,7,1,6,0,0,0,0,367,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
42,6,0,1,0,0,0,0,162,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
41,5,1,6,0,0,0,0,213,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,11,0,3,0,0,0,1,55,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
44,11,1,4,0,1,0,0,33,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
52,10,1,6,0,0,0,0,119,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
26,11,1,4,0,0,0,1,45,2,999,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,9,1,5,0,0,0,1,431,2,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
43,6,1,6,0,1,0,1,134,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
26,2,1,2,0,1,0,1,149,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
34,11,1,3,0,1,0,1,162,1,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
24,10,0,5,0,0,0,0,401,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
33,7,0,6,0,0,0,0,92,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
38,7,0,1,0,0,0,1,843,8,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,11,1,2,0,0,0,0,363,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
32,9,0,6,0,1,0,1,668,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
25,7,0,1,0,0,0,1,131,2,999,1,0,-1.8,93.749,-34.6,0.643,5008.7,0
26,9,0,6,0,0,0,0,342,5,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
56,3,1,2,0,0,0,0,88,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
38,11,1,3,0,0,0,0,21,9,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
37,9,1,5,0,1,0,0,136,1,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,0
22,11,0,4,0,1,1,1,848,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,1
50,11,1,4,0,0,0,0,128,6,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
34,11,1,4,0,0,0,0,606,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
35,6,0,6,0,1,0,1,271,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
48,10,0,4,0,0,0,1,67,7,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
25,9,1,5,0,0,0,1,95,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
39,11,0,2,0,0,0,1,93,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
52,6,1,7,0,1,1,1,211,1,999,1,0,-3.4,92.37899999999999,-29.8,0.797,5017.5,1
48,6,1,6,0,0,0,1,239,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
44,11,0,4,0,1,0,1,225,3,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,0
30,6,0,7,0,1,0,1,178,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32,5,1,5,0,0,0,0,206,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
52,1,1,6,0,0,0,1,115,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
44,11,0,7,0,0,0,1,123,2,999,0,1,-3.4,92.431,-26.9,0.742,5017.5,0
29,9,0,6,0,1,1,1,254,3,3,1,2,-2.9,92.20100000000001,-31.4,0.873,5076.2,1
41,9,1,6,0,0,0,1,85,5,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26,6,1,5,0,1,0,0,305,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
32,9,0,6,0,1,0,1,233,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,9,0,6,0,1,0,1,191,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
29,9,0,4,0,1,0,0,198,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
58,11,1,2,0,1,0,0,148,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
56,6,1,2,0,0,0,0,272,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
23,11,0,7,0,1,0,1,136,3,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
50,6,1,7,0,1,0,0,855,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
29,9,1,6,0,1,0,1,565,1,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,1
31,9,0,6,0,1,1,1,140,3,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
48,2,1,2,0,0,0,1,248,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
27,11,0,1,0,0,0,1,81,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,6,0,7,0,0,0,1,332,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
35,6,1,5,0,0,0,0,208,3,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
42,6,1,6,0,0,0,0,228,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
37,9,1,5,0,0,0,1,14,3,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33,9,1,6,0,1,0,1,118,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
58,5,1,6,0,0,0,1,164,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
54,3,1,4,0,1,0,1,148,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
54,6,1,7,0,1,0,1,149,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
39,6,0,7,0,0,0,1,71,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
48,9,1,4,0,0,0,0,517,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
34,11,0,2,0,0,0,1,204,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
28,11,0,4,0,0,0,1,77,3,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,9,0,5,0,0,0,1,72,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
59,3,1,7,0,1,0,0,77,8,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
29,9,0,5,0,1,0,1,139,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
25,9,1,5,0,0,0,0,498,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
47,9,0,5,0,1,0,1,159,1,999,1,0,-3.4,92.37899999999999,-29.8,0.755,5017.5,0
32,9,1,6,0,0,1,1,301,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
30,11,1,3,0,0,0,0,338,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
24,6,0,6,0,0,0,1,197,1,999,0,1,-3.4,92.431,-26.9,0.7240000000000001,5017.5,0
58,8,1,5,0,0,0,1,145,1,999,2,0,-1.1,94.199,-37.5,0.882,4963.6,0
44,5,1,6,0,0,0,0,158,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
36,9,1,6,0,1,1,1,28,2,999,0,1,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,0
33,7,0,4,0,1,0,0,355,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
31,11,0,5,0,0,0,1,42,6,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
38,9,0,6,0,1,0,0,992,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
35,5,1,6,0,1,0,1,108,4,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
29,11,1,4,0,0,0,1,202,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
58,5,1,6,0,1,0,1,260,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
43,11,1,2,0,1,0,0,269,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
55,7,1,2,0,0,0,1,169,5,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
53,5,1,6,0,1,0,0,186,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
38,8,1,4,0,1,0,1,215,3,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
36,6,0,7,0,0,0,1,54,4,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
56,3,1,7,0,0,0,1,139,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
32,9,1,6,0,0,0,0,99,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
48,11,1,4,0,1,0,0,67,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
31,6,1,6,0,0,0,0,57,4,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
50,7,1,2,0,1,0,1,311,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
38,10,1,5,0,1,0,0,25,7,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
34,9,0,6,0,0,0,0,17,16,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
41,11,1,2,0,1,0,1,234,1,999,2,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
51,5,1,6,0,1,0,1,386,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26,9,0,5,0,0,0,0,619,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
34,9,0,6,0,0,0,1,260,3,3,2,2,-3.4,92.37899999999999,-29.8,0.773,5017.5,1
41,6,1,6,0,1,1,1,139,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
41,6,1,7,0,0,0,1,318,1,4,3,2,-2.9,92.963,-40.8,1.262,5076.2,1
26,11,1,4,0,1,0,0,71,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
32,11,1,3,0,1,0,1,459,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
49,11,1,3,0,0,1,1,354,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
39,6,1,5,0,0,0,1,225,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
38,11,1,4,0,0,0,0,144,4,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
52,3,0,7,0,0,0,1,867,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
57,7,1,6,0,0,1,1,1441,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
38,2,1,6,0,0,0,0,100,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
31,9,1,5,0,0,0,1,172,2,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
57,11,1,2,0,0,0,1,42,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
42,7,1,7,0,0,0,1,665,1,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
32,9,1,5,0,1,0,1,154,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
31,11,1,4,0,1,0,0,97,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
32,8,1,5,0,1,0,1,356,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
40,5,1,1,0,1,0,0,170,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
58,11,1,2,0,1,0,0,570,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
44,9,1,6,0,1,0,0,351,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
46,8,1,1,0,1,0,0,86,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
47,9,1,3,0,1,0,1,399,2,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
44,5,1,3,0,1,1,1,218,1,999,0,1,-1.8,92.84299999999999,-50.0,1.757,5099.1,0
39,9,1,5,0,0,0,1,138,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
38,6,1,7,0,1,1,1,63,2,999,0,1,-1.8,92.84299999999999,-50.0,1.757,5099.1,1
59,11,1,2,0,0,0,0,293,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,5,0,6,0,1,1,1,138,1,999,0,1,-2.9,92.20100000000001,-31.4,0.883,5076.2,0
51,9,1,6,0,0,0,0,295,3,999,0,1,-2.9,92.963,-40.8,1.215,5076.2,0
55,1,1,6,0,1,0,1,303,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
49,6,0,5,0,1,0,1,1171,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
44,9,1,2,0,1,0,1,222,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
29,11,0,5,0,1,1,1,146,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
49,11,1,1,0,0,0,0,286,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,6,1,7,0,0,0,0,77,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
45,9,0,4,0,0,0,1,270,3,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
39,11,1,4,0,0,0,0,281,2,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
35,11,1,4,0,0,0,0,91,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
55,8,0,1,0,0,0,0,542,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
30,10,0,5,0,0,0,1,111,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
26,5,0,6,0,1,0,1,124,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37,6,0,7,0,1,0,1,347,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
29,7,1,3,0,1,0,0,32,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,11,1,2,0,0,0,1,50,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
35,6,1,6,0,0,0,1,224,3,999,0,1,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,0
41,6,0,7,0,1,0,1,175,2,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
31,6,1,7,0,0,0,0,258,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
30,9,1,6,0,0,0,1,514,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
43,6,1,7,0,1,0,1,166,3,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
31,11,1,7,0,0,0,0,70,8,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
33,9,0,6,0,1,0,0,166,3,6,2,2,-3.4,92.431,-26.9,0.74,5017.5,1
30,5,0,6,0,0,1,0,164,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
47,9,0,6,0,0,0,1,429,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,10,1,7,0,1,0,1,146,3,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
49,5,1,6,0,1,0,0,182,12,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
41,6,1,5,0,1,0,0,145,24,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
60,11,1,7,0,0,0,0,59,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
42,10,1,5,0,1,0,1,274,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
39,10,1,5,0,1,0,1,328,2,6,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
52,9,1,1,0,0,0,1,331,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
29,11,1,3,0,1,0,1,108,4,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
40,11,0,7,0,1,0,1,498,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
30,10,1,5,0,0,0,0,147,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
38,9,1,5,0,0,0,1,275,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
